id,program,title,link,upvotes,bounty,vuln_type,date
356408,Phabricator,"The ""Download Raw Diff"" URL is viewable by everyone",hackerone.com/reports/356408,1,0.0,Information Disclosure,2018-05-23
356566,HackerOne,HackerOne support disclosing report state without checking user identity,hackerone.com/reports/356566,43,500.0,,2018-06-02
356765,Slack,Internal SSRF bypass using slash commands at api.slack.com,hackerone.com/reports/356765,51,0.0,Server-Side Request Forgery (SSRF),2018-07-12
356809,Node.js third-party modules,[exceljs] Possible XSS via cell value when worksheet is displayed in browser,hackerone.com/reports/356809,4,0.0,Cross-site Scripting (XSS) - Generic,2018-09-01
357109,Node.js third-party modules,[simplehttpserver] List any file in the folder by using path traversal.,hackerone.com/reports/357109,11,0.0,Path Traversal,2018-08-30
357485,HackerOne,Hacktivity of a private program visible to banned user if he gets invited to a program by hackbot,hackerone.com/reports/357485,45,500.0,Improper Access Control - Generic,2018-06-27
357576,HackerOne,Exposing hackerone users personally identifiable information by abusing sandbox with swag reward enabled,hackerone.com/reports/357576,18,0.0,Information Disclosure,2018-06-07
357665,Brave Software,DoS in Brave browser for iOS,hackerone.com/reports/357665,8,0.0,Uncontrolled Resource Consumption,2018-09-24
357858,Monero,forum.getmonero.org Shell upload,hackerone.com/reports/357858,43,0.0,Code Injection,2018-07-27
357929,Reverb.com,Items bought for free due to lacks of quantity controls,hackerone.com/reports/357929,41,0.0,Business Logic Errors,2018-08-31
357952,Valve,Deleting other people's comments on ModeratorMessages,hackerone.com/reports/357952,24,500.0,Improper Authentication - Generic,2019-01-23
358001,GitLab,HTML TAG INJECTION ON PROFILE NAME,hackerone.com/reports/358001,19,0.0,Cross-site Scripting (XSS) - Stored,2018-07-27
358005,Tor,Tor Browser: iframe with `data:` uri  has access to parent window,hackerone.com/reports/358005,0,0.0,,2018-06-06
358007,Bumble,Compromising the user ID,hackerone.com/reports/358007,28,0.0,Information Disclosure,2018-10-07
358049,Automattic,RCE via Print function [Simplenote 1.1.3 - Desktop app] ,hackerone.com/reports/358049,28,0.0,Code Injection,2018-07-26
358102,Nextcloud,Disclosed Version of PORTS SSH|HTTP|SSL,hackerone.com/reports/358102,3,0.0,Information Disclosure,2018-06-14
358112,Node.js third-party modules,[buttle] Path traversal in mid-buttle module allows to read any file in the server.,hackerone.com/reports/358112,12,0.0,Path Traversal,2018-06-27
358119,DuckDuckGo,SSRF in proxy.duckduckgo.com via the image_host parameter,hackerone.com/reports/358119,16,0.0,Server-Side Request Forgery (SSRF),2018-08-15
358143,Yelp,CRITICAL Insecure Direct Object Reference (I.D.O.R) - Link Other User's Credit Card ,hackerone.com/reports/358143,86,0.0,Privacy Violation,2020-08-19
358339,Nextcloud,File access control rules not enforced on image files,hackerone.com/reports/358339,7,0.0,Improper Access Control - Generic,2018-06-15
358359,Node.js third-party modules,Privilage escalation with malicious .npmrc,hackerone.com/reports/358359,3,0.0,Privilege Escalation,2018-06-30
358641,Node.js third-party modules,[serve] Stored XSS in the filename when directories listing,hackerone.com/reports/358641,4,0.0,Cross-site Scripting (XSS) - Stored,2018-10-19
358645,Node.js third-party modules,[serve] Server Directory Traversal,hackerone.com/reports/358645,6,0.0,Path Traversal,2018-07-02
358669,Eternal,[www.zomato.com] SQLi on `order_id` parameter,hackerone.com/reports/358669,63,1000.0,SQL Injection,2018-05-30
359288,GitLab,Potensial SSRF via Git repository URL ,hackerone.com/reports/359288,7,0.0,Server-Side Request Forgery (SSRF),2018-07-16
359290,U.S. Dept Of Defense,LDAP Injection at ██████,hackerone.com/reports/359290,7,0.0,LDAP Injection,2019-12-02
360171,GSA Bounty,Multiple Bugs in api.data.gov/signup endpoint leads to send custom messages to Anyone,hackerone.com/reports/360171,15,0.0,,2018-11-13
360539,Starbucks,SQL Injection Proof of Concept for Starbucks URL,hackerone.com/reports/360539,2,0.0,SQL Injection,2019-01-09
360727,Node.js third-party modules,[markdown-pdf] Local file reading,hackerone.com/reports/360727,8,0.0,Path Traversal,2018-07-20
360797,Liberapay,Authenticated reflected XSS on liberapay.com via the back_to parameter when leaving a team.,hackerone.com/reports/360797,16,0.0,Cross-site Scripting (XSS) - Reflected,2018-06-02
360811,Starbucks,Information Leak - Github - JMS Information,hackerone.com/reports/360811,48,0.0,Information Disclosure,2018-08-16
360825,Liberapay,"Origin IP found, Cloudflare bypassed",hackerone.com/reports/360825,34,0.0,Improper Access Control - Generic,2018-06-02
360834,Liberapay,CSRF to make any user accept the invitation to the team,hackerone.com/reports/360834,5,0.0,Cross-Site Request Forgery (CSRF),2018-06-02
360864,Liberapay,Current CSP Policy chained with HTML Injection can lead to Data Exfiltration,hackerone.com/reports/360864,1,0.0,Violation of Secure Design Principles,2018-06-04
361054,Liberapay,Phishing by Navigating Browser Tabs,hackerone.com/reports/361054,1,0.0,,2018-06-04
361089,Liberapay,twitter api access token leaked on github ,hackerone.com/reports/361089,4,0.0,Cleartext Storage of Sensitive Information,2018-06-02
361106,Liberapay,Unsecure changing password,hackerone.com/reports/361106,3,0.0,,2018-06-02
361130,Liberapay,Same CSRF token is being used for deleting other platform login’s within an account and across other liberapay Account’s,hackerone.com/reports/361130,3,0.0,Cross-Site Request Forgery (CSRF),2018-06-04
361131,Liberapay,csrf token did not changed after login/logout many times,hackerone.com/reports/361131,8,0.0,Cross-Site Request Forgery (CSRF),2018-06-04
361133,Liberapay,Able to View other users income history,hackerone.com/reports/361133,7,0.0,Insecure Direct Object Reference (IDOR),2018-06-02
361184,Liberapay,CSRF ON EDITING NAME (OPTIONAL),hackerone.com/reports/361184,3,0.0,Cross-Site Request Forgery (CSRF),2018-06-04
361189,Liberapay,"Anyone can register organization legal type as ""Soletrader""",hackerone.com/reports/361189,6,0.0,Resource Injection,2018-06-03
361194,Liberapay,Liberapay Non Verified Account Takeover with signup feature,hackerone.com/reports/361194,8,0.0,Improper Authentication - Generic,2018-06-03
361269,Monero,Trusted daemon check fails when proxied through torsocks or proxychains,hackerone.com/reports/361269,6,0.0,Privacy Violation,2018-08-02
361287,Semmle,DOMXSS in redirect param,hackerone.com/reports/361287,81,0.0,Cross-site Scripting (XSS) - DOM,2019-03-20
361337,Liberapay,Missing back-end user input validation can lead to DOS flaw,hackerone.com/reports/361337,5,0.0,Business Logic Errors,2018-06-05
361341,Liberapay,Unsafe deserialization in Libera Pay allows to escalate a SQL injection to Remote Command Execution,hackerone.com/reports/361341,18,0.0,Deserialization of Untrusted Data,2018-06-04
361368,Liberapay,Insecure Account Deletion,hackerone.com/reports/361368,6,0.0,Improper Authentication - Generic,2018-06-04
361400,Liberapay,The csrf token remains same after user logs in,hackerone.com/reports/361400,1,0.0,Violation of Secure Design Principles,2018-06-04
361414,Liberapay,CSRF token manipulation in every possible form submits. NO server side Validation,hackerone.com/reports/361414,3,0.0,Cross-Site Request Forgery (CSRF),2018-06-04
361438,Uber,Open AWS S3 bucket at ubergreece.s3.amazonaws.com exposes confidential internal documents and files,hackerone.com/reports/361438,70,500.0,Information Disclosure,2021-03-12
361623,Uber,SQLI on uberpartner.eu leads to exposure of sensitive user data of Uber partners,hackerone.com/reports/361623,43,1500.0,SQL Injection,2021-03-15
361941,Liberapay,REGISTRATION USING FAKE EMAIL ACCOUNT,hackerone.com/reports/361941,2,0.0,Business Logic Errors,2018-06-05
361951,Liberapay,Exploiting JSONP callback on /username/charts.json endpoint leads to information disclosure despite user's privacy settings,hackerone.com/reports/361951,35,0.0,Information Disclosure,2018-06-05
361960,Upserve ,Insufficient validation of sides/modifiers quantity,hackerone.com/reports/361960,10,500.0,Business Logic Errors,2019-06-06
361984,Yelp,I.D.O.R TO EDIT ALL USER'S CREDIT CARD INFORMATION+(Partial credit card info disclosure),hackerone.com/reports/361984,32,0.0,Insecure Direct Object Reference (IDOR),2020-08-19
362033,Liberapay,Csrf token does not meet security design,hackerone.com/reports/362033,1,0.0,,2018-06-05
362118,Node.js third-party modules,Arbitrary File Write Through Archive Extraction,hackerone.com/reports/362118,6,0.0,,2018-08-12
362119,Node.js third-party modules,Arbitrary File Write through archive extraction,hackerone.com/reports/362119,5,0.0,Path Traversal,2018-08-12
362601,Liberapay,A single user can subscribe a community multiple times,hackerone.com/reports/362601,2,0.0,Business Logic Errors,2018-06-07
362702,Node.js third-party modules,XSS in express-useragent through HTTP User-Agent,hackerone.com/reports/362702,3,0.0,Cross-site Scripting (XSS) - Generic,2018-07-06
362718,Liberapay,Returning back from the browser after logging off will disclose some information,hackerone.com/reports/362718,1,0.0,Business Logic Errors,2018-06-07
362735,Y Combinator,Stored Cross Site Scripting,hackerone.com/reports/362735,6,0.0,Cross-site Scripting (XSS) - Stored,2018-07-09
363049,Liberapay,Punny code Detection Parsing should be implemented on Markdown ,hackerone.com/reports/363049,1,0.0,Business Logic Errors,2018-06-07
363636,Rootstock Labs,DoS through PeerExplorer,hackerone.com/reports/363636,50,4000.0,Uncontrolled Resource Consumption,2019-09-18
363658,Liberapay,Buffer overflow,hackerone.com/reports/363658,1,0.0,Classic Buffer Overflow,2018-06-10
363680,Monero,Constant-time comparison is not always implemented; critical areas are vulnerable to key-timing attacks,hackerone.com/reports/363680,6,0.0,Missing Required Cryptographic Step,2018-08-06
363714,Monero,monerod can be disabled by a well-timed TCP reset packet,hackerone.com/reports/363714,4,0.0,Uncontrolled Resource Consumption,2018-08-02
363778,RBKmoney,SUBDOMAIN TAKEOVER [http://dev.rbk.money/],hackerone.com/reports/363778,11,0.0,Violation of Secure Design Principles,2018-07-02
363809,VK.com,Долгоживущий хеш + получение частичного доступа к аккаунту после сброса сессии,hackerone.com/reports/363809,8,500.0,,2018-12-12
363845,Liberapay,Cross site scripting (content-sniffing),hackerone.com/reports/363845,3,0.0,Cross-site Scripting (XSS) - DOM,2018-06-10
363850,Liberapay,Improper Data Validation / Unvalidated Input,hackerone.com/reports/363850,8,0.0,Classic Buffer Overflow,2018-07-05
363863,Liberapay,"No Data Validation, No Captcha, No Filters...",hackerone.com/reports/363863,1,0.0,Business Logic Errors,2018-06-11
363934,Ruby,SEGV in parse_rat(),hackerone.com/reports/363934,0,0.0,Uncontrolled Resource Consumption,2018-06-13
364095,VK.com,Просмотр приложений любого пользователя / группы,hackerone.com/reports/364095,17,500.0,Information Disclosure,2018-07-28
364843,Upserve ,OLO Total price manipulation using negative quantities,hackerone.com/reports/364843,166,0.0,Business Logic Errors,2019-07-06
364904,Monero,Misreporting of received amount by show_transfers,hackerone.com/reports/364904,4,0.0,Business Logic Errors,2018-08-02
364910,Smule,"Disclosure of information about the system, configuration files.",hackerone.com/reports/364910,16,0.0,Information Disclosure,2019-01-03
364964,Internet Bug Bounty,Client DoS due to large DH parameter (CVE-2018-0732),hackerone.com/reports/364964,7,0.0,Uncontrolled Resource Consumption,2018-09-20
365199,Uber,"Information Leakage - GitHub - VCenter configuration scripts, StorMagic usernames and password along with default ESXi root password",hackerone.com/reports/365199,29,1000.0,,2018-08-27
365271,Basecamp,Remote code execution on Basecamp.com,hackerone.com/reports/365271,415,5000.0,Command Injection - Generic,2020-11-26
365504,Valve,"Comment restriction in subsection ""Workshop"" of domain ""steamcommunity.com"" can be bypassed using IDOR",hackerone.com/reports/365504,20,0.0,Insecure Direct Object Reference (IDOR),2019-01-07
365755,Uber,Privacy policy contains hardcoded link using unencrypted HTTP,hackerone.com/reports/365755,17,0.0,Code Injection,2018-11-13
365853,Shopify,Subdomain Takeover - https://competition.shopify.com/,hackerone.com/reports/365853,45,0.0,Privilege Escalation,2018-06-19
365968,Node.js,Your page has 2 blocking CSS resources. This causes a delay in rendering your page.,hackerone.com/reports/365968,8,0.0,Array Index Underflow,2018-07-15
366129,PortSwigger Web Security,Activat burp suite pro with the old license after transfared to anothe account,hackerone.com/reports/366129,6,0.0,Business Logic Errors,2018-07-19
366153,VK.com,Уязвимость в методе auth.restore,hackerone.com/reports/366153,27,0.0,,2020-12-09
366638,Uber,[data-07.uberinternal.com] SSRF in Portainer app lead to access to Internal Docker API without Auth,hackerone.com/reports/366638,36,500.0,Server-Side Request Forgery (SSRF),2023-03-23
367050,Starbucks,PHPinfo page,hackerone.com/reports/367050,39,0.0,Information Disclosure,2019-06-12
367581,Reverb.com,Basic auth details is still work on report ( 351555 ) ,hackerone.com/reports/367581,11,0.0,Information Disclosure,2018-08-09
367589,Starbucks,athome.starbucks.com - URL parameter tampering of review forms permitted possible content injection,hackerone.com/reports/367589,31,0.0,Improper Input Validation,2020-03-17
368119,Udemy,[engineering.udemy.com] - Subdomain Takeover (ghost.io),hackerone.com/reports/368119,33,0.0,Improper Access Control - Generic,2018-06-27
368927,Rocket.Chat,Open redirect open.rocket.chat/file-upload/ID/filename.svg,hackerone.com/reports/368927,11,0.0,Open Redirect,2019-10-31
369063,VK.com,"Просмотр записей пользователя, который тебя заблокировал",hackerone.com/reports/369063,14,0.0,,2018-08-02
369086,Brave Software,URL spoofing in Brave for macOS,hackerone.com/reports/369086,14,0.0,,2018-10-04
